,label,channels,delivery_method,show_map,user_type,has_logo,org_facebook,sale_duration,sale_duration2,event_created_to_end,num_ticket_type,median_ticket_cost,total_tickets_sold,nan_delivery_method,nan_org_facebook,nan_num_ticket_type,nan_median_ticket_cost,payout_type_CHECK,payout_type_MISSING
1421,Not Fraud,4,0.0,1,1,1,17.0,4.0,4,4,1.0,90.0,2,False,False,False,False,0,0
1425,Fraud,5,0.0,0,1,1,0.0,2.0,2,3,2.0,62.5,0,False,False,False,False,0,1
1428,Not Fraud,5,1.0,1,3,1,0.0,9.0,9,10,2.0,3.95,54,False,False,False,False,0,0
1430,Not Fraud,0,1.0,1,4,1,19.0,5.0,5,5,1.0,3.73,21,False,False,False,False,1,0
1436,Fraud,5,0.0,1,1,0,0.0,3.0,3,5,1.0,50.0,0,False,False,False,False,0,0
1439,Not Fraud,5,0.0,1,3,1,19.0,14.0,14,14,2.0,6.095,6,False,False,False,False,0,0
1443,Fraud,0,0.0,0,1,1,0.0,0.0,0,0,4.0,35.0,0,False,False,False,False,0,1
1450,Fraud,11,1.0,1,1,1,0.0,7.0,7,7,2.0,20.0,0,False,False,False,False,0,0
1454,Not Fraud,5,0.0,1,1,0,0.0,6.0,6,6,2.0,17.5,12,False,False,False,False,0,0
1460,Not Fraud,5,0.0,1,3,1,23.0,9.0,9,9,3.0,13.18,52,False,False,False,False,0,0
1463,Fraud,0,0.0,0,1,0,0.0,5.0,5,5,1.0,49.99,0,False,False,False,False,0,0
1465,Not Fraud,6,0.0,1,3,1,32.0,10.0,10,10,1.0,9.95,8,False,False,False,False,1,0
1466,Not Fraud,12,1.0,1,3,0,0.0,7.0,7,8,4.0,75.0,26,False,False,False,False,0,0
1473,Not Fraud,0,0.0,1,4,0,6.0,12.0,13,13,3.0,40.0,40,False,False,False,False,0,0
1474,Fraud,6,0.0,1,1,1,0.0,3.0,3,5,1.0,1600.0,0,False,False,False,False,0,0
1480,Fraud,8,0.0,0,1,1,0.0,1.0,1,2,1.0,55.0,0,False,False,False,False,0,0
1484,Not Fraud,0,0.0,1,4,1,12.0,5.0,5,5,1.0,450.8,1,False,False,False,False,0,0
1486,Fraud,0,0.0,1,1,0,0.0,1.0,1,1,1.0,1.0,0,False,False,False,False,0,1
1488,Not Fraud,0,0.0,1,1,1,0.0,6.0,6,6,1.0,46.01,3,False,False,False,False,0,0
1489,Fraud,0,0.0,1,1,0,0.0,-1.0,-1,0,1.0,18.0,0,False,False,False,False,0,1
1490,Not Fraud,11,1.0,1,3,1,0.0,14.0,14,14,2.0,10.0,4,False,False,False,False,1,0
1491,Not Fraud,5,0.0,1,3,1,22.0,4.0,4,4,3.0,0.0,5,False,False,False,False,0,0
1495,Not Fraud,8,0.0,1,4,1,9.0,14.0,14,14,1.0,15.0,24,False,False,False,False,0,0
1497,Not Fraud,12,1.0,1,3,1,15.0,1.0,1,1,1.0,5.0,64,False,False,False,False,1,0
1498,Fraud,0,0.0,1,3,1,0.0,0.0,0,2,1.0,50.0,0,False,False,False,False,0,0
1499,Fraud,0,0.0,1,1,1,0.0,2.0,2,2,1.0,93.51,0,False,False,False,False,0,0
1509,Fraud,0,0.0,0,1,0,0.0,3.0,3,3,1.0,0.0,4,False,False,False,False,0,0
1511,Not Fraud,6,0.0,1,3,1,13.0,12.0,12,12,1.0,10.0,76,False,False,False,False,1,0
1514,Not Fraud,6,0.0,0,1,1,0.0,6.0,6,7,3.0,200.0,29,False,False,False,False,0,0
1515,Not Fraud,6,0.0,0,3,0,10.0,0.0,0,0,1.0,0.0,15,False,False,False,False,0,0
1517,Not Fraud,0,1.0,1,3,1,11.0,12.0,12,12,5.0,94.95,2,False,False,False,False,0,0
1531,Fraud,11,0.0,0,3,0,0.0,0.0,0,0,2.0,250.0,3,False,False,False,False,0,0
1538,Fraud,11,0.0,0,3,0,0.0,4.0,4,4,2.0,250.0,0,False,False,False,False,0,0
1545,Not Fraud,8,0.0,1,3,0,43.0,6.0,6,6,2.0,0.0,12,False,False,False,False,0,0
1554,Not Fraud,10,1.0,1,3,1,11.0,11.0,11,11,6.0,92.475,4,False,False,False,False,0,0
1563,Not Fraud,0,0.0,1,3,1,16.0,14.0,14,14,2.0,76.9,1,False,False,False,False,0,0
1567,Not Fraud,8,0.0,1,4,1,0.0,4.0,4,4,1.0,20.0,7,False,False,False,False,0,0
1568,Not Fraud,11,0.0,0,4,1,0.0,10.0,10,10,1.0,20.0,16,False,False,False,False,0,0
1574,Not Fraud,10,1.0,0,3,1,11.0,0.0,9,14,1.0,63.85,18,False,False,False,False,0,0
1579,Not Fraud,0,0.0,1,3,1,0.0,1.0,1,1,1.0,235.26,1,False,False,False,False,1,0
1586,Not Fraud,5,0.0,1,3,1,0.0,10.0,10,10,1.0,10.0,157,False,False,False,False,0,0
1587,Fraud,0,0.0,0,1,1,0.0,1.0,1,2,1.0,0.0,1,False,False,False,False,0,0
1600,Fraud,0,0.0,1,1,1,999.0,3.0,3,5,1.0,0.0,0,False,True,False,False,0,0
1604,Not Fraud,6,1.0,1,1,1,15.0,10.0,10,10,1.0,10.0,3,False,False,False,False,0,0
1611,Fraud,0,0.0,1,1,1,0.0,1.0,1,8,1.0,90.0,10,False,False,False,False,0,0
1622,Fraud,0,0.0,1,3,1,0.0,0.0,0,0,2.0,1000.0,2,False,False,False,False,0,0
1623,Not Fraud,6,0.0,1,3,1,0.0,9.0,9,9,1.0,8.46,45,False,False,False,False,1,0
1624,Fraud,0,0.0,1,3,0,0.0,0.0,0,0,3.0,800.0,4,False,False,False,False,0,0
1627,Not Fraud,0,0.0,1,1,0,0.0,8.0,8,8,1.0,18.0,4,False,False,False,False,1,0
1628,Not Fraud,5,0.0,1,3,1,11.0,11.0,11,11,2.0,25.0,81,False,False,False,False,0,0
1633,Fraud,6,0.0,1,1,0,0.0,0.0,0,1,1.0,1200.0,3,False,False,False,False,0,0
1635,Fraud,11,0.0,0,1,0,0.0,0.0,0,0,1.0,50.0,8,False,False,False,False,0,1
1641,Fraud,6,0.0,1,1,0,999.0,8.0,8,8,4.0,162.5,1,False,True,False,False,0,0
1644,Not Fraud,0,0.0,1,3,0,0.0,10.0,10,10,1.0,17.81,8,False,False,False,False,0,0
1660,Not Fraud,10,1.0,1,3,0,37.0,7.0,7,8,1.0,185.47,1,False,False,False,False,0,0
1664,Fraud,11,0.0,1,1,1,0.0,2.0,2,2,4.0,200.0,0,False,False,False,False,0,0
1665,Not Fraud,0,0.0,1,3,0,0.0,1.0,1,1,2.0,120.0,7,False,False,False,False,0,0
1666,Not Fraud,0,0.0,1,3,1,0.0,7.0,7,7,16.0,15.0,139,False,False,False,False,0,0
1676,Not Fraud,11,1.0,1,4,1,0.0,0.0,4,13,11.0,16.02,193,False,False,False,False,0,0
1678,Not Fraud,5,1.0,1,3,1,0.0,8.0,8,8,1.0,46.26,5,False,False,False,False,0,0
1682,Not Fraud,5,0.0,1,4,1,13.0,11.0,11,12,1.0,64.34,5,False,False,False,False,0,0
1683,Not Fraud,0,3.0,1,3,1,0.0,7.0,7,11,31.0,120.0,220,False,False,False,False,0,0
1698,Fraud,0,0.0,1,1,0,0.0,0.0,0,0,1.0,22.85,1,False,False,False,False,0,0
1700,Not Fraud,6,0.0,1,3,1,0.0,13.0,13,13,1.0,20.0,57,False,False,False,False,0,0
1702,Fraud,0,0.0,1,3,0,0.0,1.0,1,1,2.0,750.0,0,False,False,False,False,0,0
1706,Fraud,0,0.0,1,1,0,10.0,1.0,1,1,2.0,0.0,0,False,False,False,False,0,0
1708,Fraud,12,0.0,1,1,0,0.0,1.0,1,1,1.0,188.01,0,False,False,False,False,0,0
1712,Not Fraud,8,1.0,1,3,1,0.0,999.0,13,13,1.0,958.78,3,False,False,False,False,0,0
1714,Not Fraud,8,1.0,1,3,0,0.0,10.0,10,10,2.0,23.005,38,False,False,False,False,0,0
1716,Not Fraud,8,0.0,1,1,1,0.0,12.0,12,12,1.0,30.0,3,False,False,False,False,1,0
1719,Fraud,4,0.0,1,1,1,0.0,1.0,1,2,2.0,230.0,0,False,False,False,False,0,0
1720,Not Fraud,8,0.0,1,3,1,6.0,13.0,13,13,2.0,3.78,31,False,False,False,False,0,0
1723,Not Fraud,12,1.0,1,3,1,13.0,0.0,0,4,8.0,59.0,1,False,False,False,False,0,0
1725,Fraud,10,0.0,1,1,1,0.0,6.0,6,6,1.0,49.99,0,False,False,False,False,0,0
1728,Not Fraud,8,1.0,0,3,1,0.0,6.0,6,7,1.0,69.85,1,False,False,False,False,0,0
1730,Not Fraud,0,1.0,1,3,0,0.0,9.0,9,12,2.0,93.51,28,False,False,False,False,1,0
1739,Not Fraud,6,1.0,1,1,1,28.0,2.0,2,2,3.0,10.0,11,False,False,False,False,0,0
1742,Fraud,0,1.0,1,1,1,0.0,4.0,5,5,2.0,125.0,0,False,False,False,False,0,0
1743,Not Fraud,0,0.0,1,3,1,0.0,6.0,6,7,2.0,75.0,1,False,False,False,False,0,0
1754,Not Fraud,8,0.0,1,1,1,0.0,6.0,6,7,4.0,7.0,26,False,False,False,False,0,0
1760,Fraud,8,0.0,1,1,1,0.0,7.0,7,7,2.0,12.0,0,False,False,False,False,0,0
1764,Not Fraud,6,0.0,1,4,1,0.0,13.0,13,14,1.0,32.08,74,False,False,False,False,0,0
1765,Not Fraud,6,0.0,1,4,1,14.0,1.0,1,2,1.0,9.46,4,False,False,False,False,0,0
1770,Fraud,5,0.0,1,1,1,0.0,4.0,4,5,2.0,125.0,0,False,False,False,False,0,1
1777,Fraud,6,0.0,1,1,1,12.0,5.0,5,5,3.0,150.0,0,False,False,False,False,0,0
1789,Not Fraud,6,0.0,1,3,1,0.0,2.0,2,2,2.0,3.5,9,False,False,False,False,0,0
1791,Not Fraud,12,1.0,1,4,1,12.0,10.0,12,12,1.0,25.0,28,False,False,False,False,1,0
1803,Not Fraud,8,0.0,1,1,1,0.0,7.0,7,7,1.0,13.18,2,False,False,False,False,0,0
1808,Not Fraud,12,0.0,1,4,1,0.0,0.0,0,0,5.0,15.0,7,False,False,False,False,0,0
1819,Not Fraud,0,0.0,1,1,0,20.0,0.0,0,0,1.0,89.11,1,False,False,False,False,1,0
1821,Not Fraud,0,0.0,1,3,0,10.0,1.0,1,1,2.0,1.91,2,False,False,False,False,0,0
1843,Fraud,0,0.0,1,1,0,0.0,1.0,1,1,1.0,0.0,0,False,False,False,False,0,0
1849,Not Fraud,8,0.0,1,3,1,6.0,10.0,10,11,2.0,5.0,29,False,False,False,False,0,0
1872,Not Fraud,6,0.0,1,3,1,7.0,13.0,13,13,1.0,10.5,2,False,False,False,False,1,0
1874,Fraud,0,0.0,1,3,0,0.0,1.0,1,1,1.0,50.0,0,False,False,False,False,0,1
1876,Not Fraud,8,1.0,1,4,1,0.0,12.0,12,12,1.0,280.07,2,False,False,False,False,0,0
1877,Not Fraud,0,1.0,1,3,1,8.0,5.0,5,5,4.0,300.0,2,False,False,False,False,0,0
1886,Fraud,0,0.0,1,1,1,0.0,3.0,3,3,1.0,150.0,0,False,False,False,False,0,0
1894,Not Fraud,0,0.0,1,4,1,0.0,5.0,5,5,2.0,7.5,17,False,False,False,False,0,0
1899,Not Fraud,5,0.0,1,4,1,11.0,10.0,10,10,3.0,10.0,40,False,False,False,False,0,0
1903,Not Fraud,8,0.0,1,3,0,12.0,10.0,10,11,2.0,16.04,19,False,False,False,False,0,0
1905,Not Fraud,0,0.0,1,1,1,0.0,2.0,2,2,2.0,75.0,1,False,False,False,False,0,0
1909,Fraud,0,0.0,0,1,1,0.0,1.0,1,2,1.0,100.0,0,False,False,False,False,0,1
1913,Fraud,0,0.0,1,1,1,0.0,10.0,10,11,4.0,27.5,0,False,False,False,False,0,0
1934,Not Fraud,0,0.0,1,4,1,10.0,12.0,12,12,2.0,59.0,18,False,False,False,False,0,0
1945,Fraud,0,0.0,0,1,0,0.0,7.0,7,7,5.0,188.01,0,False,False,False,False,0,0
1946,Not Fraud,6,3.0,0,3,0,0.0,9.0,9,9,3.0,14.0,18,False,False,False,False,0,0
1949,Fraud,0,0.0,0,1,0,0.0,4.0,4,4,5.0,188.01,0,False,False,False,False,0,0
1952,Not Fraud,8,0.0,1,3,1,42.0,13.0,13,14,1.0,25.0,11,False,False,False,False,0,0
1954,Not Fraud,0,1.0,1,3,0,22.0,6.0,6,7,1.0,13.18,58,False,False,False,False,0,0
1965,Not Fraud,0,0.0,1,4,0,0.0,2.0,2,2,1.0,0.0,18,False,False,False,False,0,0
1970,Not Fraud,8,1.0,1,1,1,17.0,10.0,10,13,2.0,93.51,5,False,False,False,False,0,0
1977,Fraud,0,0.0,1,1,1,19.0,0.0,0,1,2.0,270.0,0,False,False,False,False,0,0
1978,Fraud,0,0.0,1,1,0,0.0,2.0,2,4,1.0,20.0,0,False,False,False,False,0,1
1980,Fraud,0,0.0,0,1,0,0.0,3.0,3,3,2.0,25.0,0,False,False,False,False,0,1
1981,Not Fraud,0,0.0,1,3,1,0.0,13.0,13,14,5.0,33.03,4,False,False,False,False,0,0
1984,Not Fraud,5,0.0,1,3,0,16.0,10.0,10,10,1.0,26.41,2,False,False,False,False,0,0
1985,Fraud,0,0.0,1,3,1,0.0,1.0,1,1,1.0,1.0,0,False,False,False,False,0,1
1994,Fraud,0,0.0,1,4,0,0.0,1.0,1,1,1.0,50.0,0,False,False,False,False,0,1
1997,Not Fraud,0,0.0,1,3,1,15.0,2.0,2,3,1.0,5.0,13,False,False,False,False,0,0
1998,Not Fraud,0,0.0,1,1,1,8.0,7.0,7,7,2.0,630.0,2,False,False,False,False,0,0
2000,Not Fraud,5,999.0,1,1,1,0.0,11.0,11,11,2.0,7.5,66,True,False,False,False,1,0
2024,Not Fraud,5,0.0,1,3,1,0.0,9.0,9,9,2.0,9.82,9,False,False,False,False,0,0
2027,Not Fraud,6,1.0,0,3,1,0.0,9.0,9,9,3.0,500.0,6,False,False,False,False,0,0
2028,Fraud,0,0.0,1,1,1,0.0,3.0,3,3,2.0,490.0,1,False,False,False,False,0,0
2029,Not Fraud,5,0.0,0,3,0,0.0,7.0,7,7,1.0,5.0,1,False,False,False,False,0,0
2034,Not Fraud,8,0.0,1,3,0,13.0,13.0,13,13,2.0,7.5,41,False,False,False,False,0,0
2046,Fraud,5,0.0,0,1,1,0.0,5.0,5,5,1.0,23.0,39,False,False,False,False,0,0
2051,Not Fraud,10,1.0,1,3,1,11.0,14.0,14,14,6.0,92.475,2,False,False,False,False,0,0
2065,Fraud,0,0.0,1,1,1,0.0,2.0,2,2,1.0,81.99,1,False,False,False,False,0,0
2066,Fraud,12,0.0,0,1,0,0.0,2.0,2,2,1.0,30.0,1,False,False,False,False,0,0
2075,Fraud,8,0.0,0,1,1,0.0,1.0,1,2,1.0,85.0,0,False,False,False,False,0,0
2077,Fraud,5,0.0,0,1,1,0.0,12.0,12,13,1.0,0.0,1,False,False,False,False,0,0
2085,Not Fraud,6,0.0,1,3,1,13.0,7.0,7,7,7.0,0.0,91,False,False,False,False,0,0
2091,Not Fraud,8,0.0,1,3,1,17.0,8.0,8,9,3.0,22.63,1,False,False,False,False,0,0
2096,Not Fraud,13,3.0,1,3,1,15.0,1.0,1,1,1.0,15.0,4,False,False,False,False,0,0
2104,Not Fraud,0,0.0,1,3,1,13.0,2.0,2,2,2.0,0.0,14,False,False,False,False,1,0
2108,Not Fraud,0,0.0,1,3,1,0.0,8.0,8,8,1.0,25.0,10,False,False,False,False,0,0
2110,Not Fraud,6,0.0,1,3,1,17.0,13.0,13,13,1.0,15.0,15,False,False,False,False,1,0
2116,Not Fraud,10,1.0,0,3,0,12.0,11.0,11,12,3.0,45.0,8,False,False,False,False,0,0
2121,Not Fraud,6,0.0,1,1,1,0.0,3.0,3,3,1.0,10.0,6,False,False,False,False,0,0
2129,Fraud,6,0.0,1,1,1,0.0,5.0,5,5,2.0,162.5,2,False,False,False,False,0,0
2136,Fraud,5,0.0,1,1,1,0.0,7.0,7,7,2.0,390.0,1,False,False,False,False,0,0
2138,Fraud,5,0.0,1,1,1,0.0,6.0,6,7,1.0,299.0,2,False,False,False,False,0,0
2140,Fraud,8,0.0,0,1,0,0.0,8.0,8,8,1.0,8.46,1,False,False,False,False,0,0
2143,Not Fraud,12,1.0,1,3,1,0.0,12.0,12,12,3.0,0.0,87,False,False,False,False,0,0
2160,Not Fraud,5,0.0,1,4,1,0.0,10.0,10,11,1.0,7.0,2,False,False,False,False,0,0
2166,Not Fraud,0,0.0,0,5,1,0.0,1.0,1,1,1.0,240.0,1,False,False,False,False,0,0
2168,Fraud,11,0.0,1,1,1,0.0,1.0,1,1,4.0,175.0,7,False,False,False,False,0,0
2172,Not Fraud,5,0.0,1,3,1,0.0,4.0,4,4,11.0,10.0,4,False,False,False,False,0,0
2174,Fraud,5,0.0,1,1,1,0.0,1.0,1,0,1.0,200.0,0,False,False,False,False,0,0
2182,Not Fraud,0,1.0,0,3,1,0.0,14.0,14,14,1.0,65.0,21,False,False,False,False,0,0
2197,Not Fraud,8,0.0,1,4,1,0.0,1.0,1,1,1.0,20.0,71,False,False,False,False,0,0
2202,Fraud,0,0.0,1,1,0,0.0,1.0,1,4,2.0,9.075,0,False,False,False,False,0,1
2204,Fraud,11,0.0,1,1,0,0.0,4.0,4,5,1.0,55.0,0,False,False,False,False,0,0
2208,Not Fraud,8,0.0,1,1,1,0.0,0.0,0,4,3.0,84.06,4,False,False,False,False,0,0
2210,Fraud,6,0.0,1,1,0,0.0,4.0,4,4,1.0,300.0,0,False,False,False,False,0,0
2211,Fraud,5,0.0,1,3,0,0.0,1.0,1,1,1.0,235.26,0,False,False,False,False,0,0
2214,Not Fraud,6,0.0,1,3,1,0.0,7.0,11,12,5.0,27.36,1,False,False,False,False,0,0
2225,Not Fraud,0,0.0,1,4,0,15.0,1.0,1,0,1.0,0.0,1,False,False,False,False,0,0
2229,Not Fraud,8,0.0,1,3,1,0.0,10.0,10,10,2.0,221.8,4,False,False,False,False,0,0
2233,Fraud,0,0.0,1,1,0,0.0,0.0,0,0,1.0,0.0,0,False,False,False,False,0,0
2238,Fraud,8,1.0,1,4,0,0.0,2.0,2,3,1.0,100.0,0,False,False,False,False,0,0
2239,Not Fraud,5,0.0,1,3,1,0.0,12.0,12,12,2.0,20.0,6,False,False,False,False,0,0
2246,Not Fraud,5,0.0,1,1,1,0.0,6.0,6,7,1.0,34.99,2,False,False,False,False,0,0
2253,Not Fraud,13,0.0,1,3,1,14.0,1.0,1,1,6.0,30.25,7,False,False,False,False,0,0
2255,Fraud,0,0.0,1,1,1,0.0,6.0,6,6,2.0,95.0,0,False,False,False,False,0,1
2256,Not Fraud,6,0.0,1,4,0,0.0,10.0,13,13,1.0,10.35,4,False,False,False,False,0,0
2264,Fraud,5,0.0,0,1,1,0.0,1.0,1,4,1.0,143.0,0,False,False,False,False,0,0
2266,Fraud,8,0.0,1,1,1,0.0,4.0,4,5,1.0,121.0,0,False,False,False,False,0,0
2268,Not Fraud,5,0.0,1,1,1,0.0,13.0,13,13,1.0,10.0,8,False,False,False,False,0,0
2278,Not Fraud,5,0.0,1,3,1,13.0,8.0,8,8,4.0,30.0,1,False,False,False,False,0,0
2283,Not Fraud,5,1.0,1,3,1,18.0,13.0,13,13,1.0,25.0,145,False,False,False,False,0,0
2285,Fraud,0,0.0,1,1,1,23.0,2.0,2,2,3.0,250.0,0,False,False,False,False,0,1
2286,Not Fraud,0,0.0,1,4,1,19.0,6.0,8,8,2.0,4.23,57,False,False,False,False,0,0
2289,Not Fraud,11,0.0,1,3,1,15.0,9.0,9,9,1.0,20.0,2,False,False,False,False,0,0
2320,Not Fraud,0,0.0,1,3,1,0.0,11.0,11,11,10.0,22.63,20,False,False,False,False,0,0
2328,Not Fraud,5,1.0,1,3,1,0.0,11.0,11,11,1.0,15.0,63,False,False,False,False,0,0
2330,Not Fraud,4,0.0,1,3,1,0.0,0.0,0,0,1.0,22.63,8,False,False,False,False,0,0
2343,Not Fraud,4,0.0,1,3,1,0.0,2.0,2,2,3.0,55.71,22,False,False,False,False,0,0
2347,Not Fraud,8,0.0,1,3,1,0.0,10.0,11,11,2.0,17.5,14,False,False,False,False,0,0
2355,Fraud,0,0.0,1,3,0,0.0,3.0,3,4,2.0,5.5,0,False,False,False,False,0,0
2387,Fraud,5,0.0,1,1,1,13.0,7.0,7,7,1.0,25.0,0,False,False,False,False,0,0
2389,Not Fraud,0,0.0,1,3,0,0.0,1.0,1,1,2.0,28.305,22,False,False,False,False,1,0
2392,Not Fraud,8,0.0,1,3,1,0.0,13.0,13,13,1.0,3.73,2,False,False,False,False,0,0
2397,Not Fraud,5,0.0,1,3,1,18.0,12.0,12,13,3.0,10.0,23,False,False,False,False,1,0
2398,Not Fraud,5,0.0,1,3,1,23.0,3.0,3,3,1.0,5.62,1,False,False,False,False,0,0
2412,Not Fraud,0,0.0,1,3,1,18.0,2.0,2,2,1.0,0.0,1,False,False,False,False,0,0
2413,Not Fraud,0,0.0,1,3,0,0.0,1.0,1,1,2.0,6.095,7,False,False,False,False,1,0
2418,Not Fraud,8,1.0,0,3,1,0.0,9.0,9,9,1.0,400.0,1,False,False,False,False,0,0
2421,Not Fraud,11,0.0,1,1,1,8.0,14.0,14,14,1.0,8.41,11,False,False,False,False,0,0
2442,Not Fraud,0,0.0,1,4,1,0.0,7.0,7,8,1.0,107.68,6,False,False,False,False,0,0
2444,Not Fraud,0,1.0,1,4,1,10.0,11.0,11,11,1.0,27.36,9,False,False,False,False,0,0
2450,Not Fraud,0,1.0,1,4,1,0.0,1.0,1,2,2.0,35.625,2,False,False,False,False,0,0
2456,Not Fraud,0,1.0,1,4,1,16.0,0.0,0,4,1.0,375.0,1,False,False,False,False,0,0
2460,Not Fraud,4,1.0,0,4,1,18.0,2.0,2,3,1.0,25.67,5,False,False,False,False,0,0
2470,Not Fraud,0,0.0,1,4,0,0.0,8.0,8,8,1.0,400.0,1,False,False,False,False,1,0
2471,Not Fraud,0,0.0,1,3,1,0.0,11.0,11,11,2.0,47.5,19,False,False,False,False,0,0
2483,Not Fraud,6,1.0,1,3,1,11.0,9.0,9,9,3.0,15.0,21,False,False,False,False,0,0
2484,Not Fraud,0,0.0,1,1,1,0.0,4.0,4,4,4.0,10.0,24,False,False,False,False,0,0
2485,Not Fraud,13,0.0,1,1,1,0.0,6.0,6,6,2.0,20.0,2,False,False,False,False,0,0
2488,Not Fraud,0,0.0,1,4,0,0.0,2.0,2,3,1.0,273.06,1,False,False,False,False,0,0
2491,Not Fraud,0,0.0,1,1,0,0.0,1.0,1,4,3.0,25.0,10,False,False,False,False,1,0
2492,Fraud,0,0.0,1,3,0,0.0,1.0,1,1,3.0,35.0,0,False,False,False,False,1,0
2493,Fraud,13,0.0,1,3,1,0.0,1.0,1,1,1.0,10.0,0,False,False,False,False,0,0
2494,Not Fraud,0,0.0,1,3,1,8.0,4.0,4,4,2.0,8.955,8,False,False,False,False,0,0
2495,Fraud,5,0.0,1,3,1,0.0,2.0,2,2,1.0,10.0,0,False,False,False,False,0,0
2496,Fraud,0,0.0,1,4,0,0.0,0.0,0,1,1.0,40.0,0,False,False,False,False,0,1
2497,Fraud,0,0.0,1,4,1,0.0,6.0,6,7,1.0,125.0,0,False,False,False,False,0,1
2498,Not Fraud,11,0.0,1,1,1,88.0,10.0,10,10,1.0,50.98,8,False,False,False,False,0,0
2499,Fraud,0,0.0,1,4,1,0.0,1.0,1,1,1.0,30.0,0,False,False,False,False,0,0
2508,Not Fraud,0,0.0,0,4,0,0.0,0.0,0,0,1.0,46.26,17,False,False,False,False,0,0
2519,Fraud,5,0.0,1,1,1,0.0,6.0,6,6,1.0,15.0,13,False,False,False,False,0,0
2527,Fraud,6,0.0,0,1,0,0.0,2.0,2,3,1.0,0.0,3,False,False,False,False,0,0
2530,Not Fraud,5,1.0,1,3,0,0.0,4.0,5,5,4.0,72.58,3,False,False,False,False,1,0
2531,Not Fraud,5,0.0,1,3,1,0.0,12.0,12,12,2.0,30.0,60,False,False,False,False,0,0
2534,Fraud,8,0.0,1,1,1,0.0,3.0,3,4,1.0,80.27,0,False,False,False,False,0,0
2540,Not Fraud,8,1.0,0,3,1,12.0,8.0,8,8,2.0,22.78,89,False,False,False,False,0,0
2547,Not Fraud,6,1.0,1,4,0,0.0,4.0,4,4,1.0,24.95,24,False,False,False,False,1,0
2571,Not Fraud,5,0.0,1,3,1,0.0,13.0,13,13,2.0,157.5,23,False,False,False,False,0,0
2574,Fraud,8,0.0,0,1,1,0.0,2.0,2,2,1.0,85.0,0,False,False,False,False,0,0
2583,Fraud,5,1.0,1,3,1,0.0,10.0,10,9,2.0,95.0,1,False,False,False,False,0,0
2592,Not Fraud,4,0.0,1,1,1,0.0,13.0,13,14,1.0,5.0,16,False,False,False,False,0,0
2597,Not Fraud,12,0.0,0,3,1,0.0,12.0,13,13,3.0,0.91,98,False,False,False,False,1,0
2598,Not Fraud,12,0.0,1,3,1,0.0,13.0,14,14,3.0,0.91,98,False,False,False,False,1,0
2604,Fraud,0,0.0,0,1,1,0.0,0.0,0,1,1.0,0.0,0,False,False,False,False,0,0
2605,Not Fraud,8,1.0,1,4,1,0.0,12.0,12,13,2.0,32.25,61,False,False,False,False,0,0
2607,Fraud,0,0.0,1,1,1,0.0,5.0,5,5,2.0,90.0,0,False,False,False,False,0,0
2610,Fraud,5,0.0,1,1,1,0.0,1.0,1,1,2.0,79.335,0,False,False,False,False,0,0
2611,Fraud,6,0.0,0,1,0,0.0,1.0,1,1,1.0,100.0,5,False,False,False,False,0,0
2615,Not Fraud,8,0.0,1,3,1,0.0,4.0,4,4,2.0,25.0,17,False,False,False,False,0,0
2616,Not Fraud,8,0.0,1,3,1,0.0,7.0,7,7,1.0,47.0,1,False,False,False,False,0,0
2618,Not Fraud,0,0.0,1,4,1,0.0,7.0,7,9,1.0,1.0,1,False,False,False,False,0,0
2636,Not Fraud,6,0.0,1,1,1,0.0,8.0,11,11,1.0,25.0,19,False,False,False,False,1,0
2643,Fraud,8,0.0,1,1,0,0.0,2.0,2,2,2.0,800.0,4,False,False,False,False,0,0
2645,Not Fraud,6,1.0,0,3,1,21.0,4.0,4,5,2.0,39.7,60,False,False,False,False,0,0
2653,Fraud,6,0.0,0,3,1,0.0,0.0,0,1,1.0,140.76,5,False,False,False,False,0,0
2655,Not Fraud,0,0.0,1,4,1,0.0,4.0,4,5,1.0,42.0,3,False,False,False,False,0,0
2659,Fraud,6,0.0,0,3,1,0.0,0.0,0,1,1.0,140.76,13,False,False,False,False,0,0
2669,Fraud,10,0.0,1,1,1,0.0,1.0,1,1,4.0,112.5,4,False,False,False,False,0,0
2674,Fraud,6,0.0,0,3,1,0.0,0.0,0,0,1.0,475.05,1,False,False,False,False,0,0
2675,Fraud,6,0.0,0,3,1,0.0,0.0,0,1,1.0,475.05,1,False,False,False,False,0,0
2677,Not Fraud,8,0.0,1,1,1,18.0,9.0,9,10,1.0,30.0,14,False,False,False,False,0,0
2688,Not Fraud,8,0.0,1,3,0,0.0,6.0,6,6,14.0,3.5,86,False,False,False,False,0,0
2694,Fraud,11,0.0,1,1,1,0.0,-3.0,2,3,2.0,27.5,0,False,False,False,False,0,0
2695,Fraud,5,0.0,1,1,0,0.0,6.0,6,7,3.0,299.0,0,False,False,False,False,0,0
2696,Not Fraud,8,0.0,1,1,0,35.0,13.0,13,13,2.0,35.0,2,False,False,False,False,0,0
2700,Not Fraud,5,0.0,1,4,1,0.0,12.0,12,12,2.0,10.0,8,False,False,False,False,0,0
2708,Not Fraud,0,0.0,0,1,1,13.0,7.0,7,8,1.0,191.71,1,False,False,False,False,0,0
2732,Not Fraud,0,0.0,1,1,1,23.0,10.0,10,11,2.0,8.905,23,False,False,False,False,0,0
