,channels,delivery_method,show_map,user_type,has_logo,org_facebook,sale_duration,sale_duration2,num_ticket_type,median_ticket_cost,total_tickets_sold,nan_delivery_method,nan_org_facebook,nan_num_ticket_type,nan_median_ticket_cost,payout_type_CHECK,payout_type_MISSING
311,5,1.0,1,4,1,21.0,34.0,34,1.0,8.46,29,False,False,False,False,0,0
312,5,1.0,1,3,1,7.0,134.0,135,8.0,1484.2,47,False,False,False,False,0,0
313,8,0.0,1,3,1,21.0,75.0,75,1.0,37.15,16,False,False,False,False,0,0
314,11,0.0,1,1,1,0.0,71.0,71,1.0,10.0,297,False,False,False,False,0,0
315,0,0.0,1,4,1,0.0,31.0,31,1.0,18.02,16,False,False,False,False,1,0
316,5,0.0,1,1,1,15.0,44.0,44,1.0,55.0,9,False,False,False,False,0,0
317,0,0.0,1,1,1,0.0,0.0,1,2.0,65.0,0,False,False,False,False,0,0
318,6,0.0,1,1,1,0.0,13.0,13,1.0,80.0,4,False,False,False,False,0,0
319,0,0.0,1,1,1,0.0,125.0,125,1.0,20.0,5,False,False,False,False,0,0
320,0,0.0,0,1,1,0.0,126.0,126,1.0,20.0,4,False,False,False,False,0,0
321,8,1.0,1,3,1,7.0,38.0,38,4.0,290.41,2,False,False,False,False,0,0
322,11,0.0,1,3,1,24.0,37.0,37,3.0,7.9,423,False,False,False,False,0,0
323,5,0.0,1,1,1,0.0,2.0,2,2.0,52.5,0,False,False,False,False,0,0
324,0,0.0,1,4,1,0.0,20.0,20,3.0,121.86,34,False,False,False,False,0,0
325,5,1.0,1,3,1,0.0,51.0,51,4.0,64.0,105,False,False,False,False,0,0
326,5,1.0,1,3,1,0.0,27.0,27,2.0,26.765,11,False,False,False,False,0,0
327,8,0.0,1,3,1,0.0,40.0,45,1.0,40.0,6,False,False,False,False,0,0
328,12,0.0,1,3,1,9.0,72.0,72,5.0,0.0,29,False,False,False,False,0,0
329,0,1.0,1,3,1,52.0,84.0,87,3.0,45.0,14,False,False,False,False,0,0
330,0,0.0,1,1,0,0.0,40.0,40,1.0,0.0,0,False,False,False,False,0,1
331,5,1.0,1,3,1,51.0,16.0,16,1.0,17.91,4,False,False,False,False,1,0
332,6,1.0,1,3,1,15.0,20.0,20,1.0,12.0,40,False,False,False,False,0,0
333,6,1.0,1,3,1,15.0,43.0,43,1.0,10.0,6,False,False,False,False,0,0
334,6,1.0,1,3,1,15.0,36.0,36,1.0,10.0,36,False,False,False,False,0,0
335,0,1.0,1,4,1,0.0,17.0,21,2.0,20.0,12,False,False,False,False,1,0
336,8,1.0,1,4,1,12.0,13.0,13,1.0,36.81,16,False,False,False,False,1,0
338,5,1.0,1,3,1,12.0,58.0,58,6.0,22.5,737,False,False,False,False,0,0
339,11,1.0,1,1,1,0.0,33.0,33,3.0,16.17,51,False,False,False,False,0,0
341,0,3.0,1,1,1,0.0,54.0,66,7.0,93.51,3,False,False,False,False,0,0
342,0,1.0,1,3,1,0.0,95.0,97,2.0,74.61,73,False,False,False,False,0,0
343,5,0.0,1,3,1,0.0,15.0,16,1.0,36.61,66,False,False,False,False,0,0
344,0,0.0,1,1,1,17.0,102.0,102,1.0,659.35,2,False,False,False,False,0,0
345,11,1.0,1,1,1,0.0,48.0,60,2.0,117.005,102,False,False,False,False,0,0
346,0,0.0,1,4,1,8.0,47.0,57,1.0,13.18,3,False,False,False,False,0,0
347,11,0.0,0,1,1,22.0,179.0,182,3.0,2000.0,6,False,False,False,False,1,0
348,8,0.0,1,3,1,13.0,46.0,46,2.0,42.45,2,False,False,False,False,0,0
349,0,1.0,1,3,1,33.0,67.0,67,6.0,20.27,149,False,False,False,False,0,0
350,8,0.0,1,3,0,12.0,45.0,45,2.0,35.0,43,False,False,False,False,0,0
351,6,1.0,1,1,1,0.0,13.0,13,2.0,37.5,70,False,False,False,False,0,0
352,0,1.0,1,1,1,0.0,29.0,32,2.0,38.225,17,False,False,False,False,0,0
353,0,3.0,1,1,1,14.0,224.0,299,2.0,23.105,2,False,False,False,False,1,0
354,11,1.0,1,4,1,0.0,363.0,363,27.0,140.76,172,False,False,False,False,0,0
355,0,0.0,1,1,1,0.0,33.0,33,1.0,75.0,31,False,False,False,False,0,0
356,5,1.0,1,4,1,32.0,38.0,38,1.0,10.0,128,False,False,False,False,0,0
357,11,0.0,1,1,1,11.0,83.0,83,1.0,10.0,2,False,False,False,False,0,0
358,8,1.0,1,3,1,9.0,31.0,31,2.0,120.535,18,False,False,False,False,0,0
359,0,1.0,1,3,1,16.0,122.0,122,5.0,90.0,16,False,False,False,False,0,0
360,4,0.0,1,3,1,0.0,22.0,22,1.0,20.0,57,False,False,False,False,0,0
362,0,0.0,0,4,1,0.0,33.0,38,1.0,10.0,26,False,False,False,False,0,0
363,0,0.0,1,3,1,0.0,72.0,72,2.0,25.355,26,False,False,False,False,0,0
364,11,0.0,0,1,1,0.0,1.0,1,1.0,0.0,0,False,False,False,False,0,0
365,9,0.0,1,3,1,0.0,179.0,179,3.0,100.0,5,False,False,False,False,0,0
366,8,0.0,1,1,1,0.0,95.0,95,1.0,75.0,3,False,False,False,False,0,0
367,0,0.0,1,1,1,0.0,3.0,3,1.0,0.0,0,False,False,False,False,0,0
368,5,0.0,1,3,1,0.0,30.0,30,1.0,5.0,1,False,False,False,False,0,0
369,10,1.0,1,1,1,0.0,100.0,100,4.0,58.385,81,False,False,False,False,1,0
370,8,0.0,1,4,1,0.0,29.0,29,2.0,27.5,14,False,False,False,False,0,0
371,12,1.0,1,4,1,14.0,55.0,60,1.0,6.4,13,False,False,False,False,0,0
372,6,0.0,1,4,1,51.0,3.0,3,1.0,5.0,1,False,False,False,False,1,0
373,0,0.0,1,4,1,12.0,14.0,14,1.0,3.73,49,False,False,False,False,1,0
375,8,1.0,1,3,1,14.0,23.0,23,2.0,17.81,22,False,False,False,False,0,0
376,0,0.0,1,4,1,9.0,18.0,18,1.0,24.52,2,False,False,False,False,1,0
377,5,0.0,1,4,1,22.0,73.0,73,2.0,1.5,53,False,False,False,False,0,0
378,8,0.0,1,3,1,10.0,60.0,60,6.0,45.0,85,False,False,False,False,0,0
379,0,0.0,1,1,1,0.0,14.0,14,1.0,20.0,10,False,False,False,False,0,0
380,6,0.0,1,3,1,32.0,10.0,10,1.0,9.95,12,False,False,False,False,1,0
381,0,0.0,0,1,1,0.0,14.0,14,1.0,0.0,1,False,False,False,False,0,0
382,8,0.0,0,5,1,0.0,13.0,13,2.0,55.0,28,False,False,False,False,0,0
384,8,0.0,1,3,1,13.0,32.0,32,2.0,38.96,10,False,False,False,False,0,0
385,11,0.0,1,3,1,20.0,57.0,59,1.0,25.0,58,False,False,False,False,1,0
386,5,0.0,1,1,0,0.0,16.0,16,3.0,80.0,0,False,False,False,False,0,0
387,11,1.0,1,3,1,0.0,33.0,33,1.0,8.8,67,False,False,False,False,0,0
388,11,0.0,1,4,1,0.0,21.0,21,2.0,34.445,5,False,False,False,False,0,0
389,0,0.0,1,3,1,6.0,13.0,13,2.0,15.0,48,False,False,False,False,0,0
390,0,1.0,1,3,1,27.0,38.0,38,1.0,8.41,23,False,False,False,False,0,0
391,0,1.0,1,4,1,0.0,20.0,20,1.0,5.0,10,False,False,False,False,0,0
392,4,0.0,1,4,1,11.0,80.0,80,2.0,62.5,320,False,False,False,False,0,0
393,5,1.0,1,3,1,12.0,7.0,7,2.0,27.5,600,False,False,False,False,0,0
394,0,0.0,1,4,1,0.0,54.0,55,2.0,50.0,266,False,False,False,False,1,0
395,8,1.0,1,3,1,19.0,45.0,45,1.0,69.0,3,False,False,False,False,0,0
396,0,1.0,1,3,1,0.0,8.0,8,37.0,250.0,20,False,False,False,False,0,0
397,6,0.0,1,1,1,39.0,58.0,71,9.0,10.0,6,False,False,False,False,0,0
398,8,0.0,1,4,0,21.0,51.0,51,1.0,63.27,7,False,False,False,False,0,0
399,4,0.0,1,4,1,12.0,4.0,5,1.0,32.0,1,False,False,False,False,0,0
400,11,0.0,1,4,1,0.0,21.0,21,1.0,25.0,11,False,False,False,False,0,0
401,8,0.0,1,3,1,37.0,19.0,20,1.0,22.76,7,False,False,False,False,0,0
402,0,0.0,1,3,1,0.0,22.0,22,3.0,17.91,40,False,False,False,False,0,0
403,12,0.0,1,1,0,0.0,25.0,25,1.0,18.0,3,False,False,False,False,0,0
404,4,1.0,1,1,1,6.0,39.0,39,2.0,20.0,7,False,False,False,False,0,0
405,5,1.0,1,1,1,0.0,30.0,31,1.0,3.73,54,False,False,False,False,0,0
406,11,1.0,0,1,1,0.0,37.0,41,1.0,140.01,2,False,False,False,False,0,0
407,5,1.0,1,3,1,34.0,28.0,28,2.0,13.26,17,False,False,False,False,0,0
408,0,0.0,1,3,1,18.0,60.0,70,2.0,116.51,58,False,False,False,False,0,0
409,8,1.0,0,1,1,17.0,88.0,88,2.0,78.385,1,False,False,False,False,1,0
410,0,0.0,1,3,1,15.0,39.0,39,2.0,13.5,95,False,False,False,False,0,0
411,6,0.0,1,3,1,0.0,62.0,64,3.0,25.0,7,False,False,False,False,0,0
412,8,0.0,1,4,1,0.0,58.0,59,5.0,47.0,18,False,False,False,False,0,0
413,13,0.0,1,3,1,17.0,67.0,67,2.0,27.5,21,False,False,False,False,1,0
414,10,0.0,1,3,0,23.0,15.0,26,1.0,5.0,2,False,False,False,False,0,0
415,8,1.0,1,3,1,10.0,64.0,64,3.0,35.0,4,False,False,False,False,0,0
416,5,0.0,1,3,1,0.0,16.0,16,4.0,22.5,138,False,False,False,False,0,0
418,0,0.0,1,4,1,0.0,24.0,24,1.0,20.0,18,False,False,False,False,0,0
419,8,0.0,1,3,0,11.0,18.0,18,1.0,51.8,2,False,False,False,False,0,0
420,8,1.0,1,4,1,16.0,11.0,11,1.0,79.33,2,False,False,False,False,0,0
421,0,3.0,1,3,1,19.0,31.0,31,1.0,50.98,26,False,False,False,False,0,0
422,11,1.0,1,3,1,19.0,67.0,67,4.0,35.86,297,False,False,False,False,0,0
424,12,1.0,0,3,1,29.0,45.0,79,2.0,9.165,9,False,False,False,False,0,0
425,0,0.0,1,4,0,0.0,49.0,50,1.0,20.0,52,False,False,False,False,0,0
426,8,0.0,1,4,1,0.0,16.0,16,1.0,15.0,7,False,False,False,False,0,0
427,6,0.0,1,1,1,39.0,10.0,10,10.0,11.175,18,False,False,False,False,0,0
428,0,0.0,0,1,1,12.0,64.0,70,2.0,105.0,32,False,False,False,False,0,0
429,11,1.0,1,3,1,0.0,11.0,11,1.0,17.91,8,False,False,False,False,1,0
430,0,1.0,1,3,1,0.0,98.0,114,1.0,144.71,18,False,False,False,False,0,0
431,0,0.0,1,3,1,0.0,25.0,25,1.0,15.0,1,False,False,False,False,0,0
432,8,1.0,1,3,1,0.0,48.0,48,2.0,5.0,75,False,False,False,False,0,0
434,0,0.0,1,3,1,15.0,50.0,50,2.0,13.5,3,False,False,False,False,0,0
435,6,3.0,1,1,0,0.0,12.0,14,2.0,27.5,31,False,False,False,False,0,0
436,5,1.0,0,1,1,14.0,1.0,46,3.0,6.0,27,False,False,False,False,0,0
437,0,0.0,0,4,1,9.0,1.0,1,1.0,70.0,1,False,False,False,False,0,0
438,5,0.0,1,1,1,0.0,102.0,102,1.0,10.0,15,False,False,False,False,0,0
439,8,0.0,1,4,1,0.0,58.0,58,1.0,20.0,4,False,False,False,False,0,0
440,5,0.0,1,4,0,0.0,3.0,3,3.0,50.0,0,False,False,False,False,0,1
441,5,1.0,1,3,1,10.0,61.0,61,1.0,15.0,3,False,False,False,False,0,0
442,8,0.0,0,3,1,0.0,22.0,22,2.0,17.5,50,False,False,False,False,0,0
443,8,0.0,1,1,1,19.0,22.0,22,1.0,30.0,1,False,False,False,False,0,0
444,6,3.0,0,3,0,0.0,16.0,16,3.0,10.0,12,False,False,False,False,0,0
445,8,0.0,1,1,1,0.0,40.0,40,1.0,41.53,1,False,False,False,False,1,0
446,0,0.0,1,1,1,0.0,17.0,22,1.0,12.0,2,False,False,False,False,1,0
447,6,3.0,0,3,0,0.0,51.0,51,3.0,10.0,9,False,False,False,False,0,0
448,0,0.0,0,1,1,0.0,1.0,1,3.0,20.0,0,False,False,False,False,0,0
449,0,1.0,0,1,1,0.0,31.0,31,4.0,37.5,8,False,False,False,False,0,0
450,0,1.0,1,3,1,0.0,61.0,61,5.0,10.35,70,False,False,False,False,1,0
451,6,0.0,1,1,1,0.0,45.0,45,1.0,297.0,0,False,False,False,False,0,1
452,6,0.0,1,1,0,0.0,9.0,9,1.0,350.0,0,False,False,False,False,0,0
453,8,0.0,1,3,0,0.0,38.0,38,2.0,43.895,32,False,False,False,False,0,0
454,8,0.0,1,3,0,12.0,50.0,50,2.0,17.5,10,False,False,False,False,0,0
455,5,1.0,1,3,1,0.0,24.0,24,1.0,92.56,118,False,False,False,False,0,0
456,0,0.0,1,1,1,21.0,43.0,43,6.0,75.0,3,False,False,False,False,0,0
457,0,0.0,1,3,0,0.0,999.0,40,999.0,999.0,0,False,False,True,True,0,1
458,0,0.0,0,1,1,9.0,4.0,4,4.0,25.0,7,False,False,False,False,0,0
459,11,1.0,1,4,0,14.0,17.0,17,2.0,13.45,55,False,False,False,False,0,0
460,0,1.0,1,3,1,0.0,62.0,62,1.0,35.0,13,False,False,False,False,1,0
461,11,0.0,1,3,1,22.0,4.0,4,2.0,8.25,14,False,False,False,False,0,0
462,8,0.0,1,1,1,0.0,35.0,39,1.0,211.63,1,False,False,False,False,0,0
463,6,0.0,1,1,1,0.0,2.0,2,2.0,92.5,0,False,False,False,False,0,0
464,5,1.0,1,3,1,9.0,39.0,39,1.0,14.99,6,False,False,False,False,0,0
465,0,0.0,1,4,1,66.0,9.0,9,1.0,23.0,61,False,False,False,False,0,0
466,6,1.0,1,4,1,14.0,38.0,38,2.0,345.0,49,False,False,False,False,1,0
467,11,1.0,1,3,1,12.0,71.0,77,3.0,65.16,407,False,False,False,False,0,0
468,11,3.0,1,4,1,15.0,67.0,67,5.0,94.01,341,False,False,False,False,1,0
469,11,0.0,1,3,0,0.0,61.0,61,1.0,15.0,2,False,False,False,False,0,0
470,0,1.0,1,1,1,0.0,11.0,11,3.0,500.0,16,False,False,False,False,0,0
471,0,0.0,1,3,1,0.0,5.0,5,1.0,50.04,2,False,False,False,False,0,0
473,0,0.0,1,4,1,26.0,0.0,0,1.0,112.41,2,False,False,False,False,0,0
474,5,0.0,0,3,1,27.0,6.0,6,1.0,8.46,1,False,False,False,False,0,0
476,11,1.0,1,4,1,78.0,10.0,10,3.0,28.81,24,False,False,False,False,0,0
477,5,0.0,1,1,0,20.0,26.0,26,1.0,5.0,10,False,False,False,False,0,0
478,0,0.0,1,4,1,0.0,26.0,26,3.0,17.91,113,False,False,False,False,0,0
479,6,0.0,1,3,1,18.0,43.0,43,1.0,489.0,6,False,False,False,False,0,0
480,5,0.0,1,1,0,0.0,18.0,18,1.0,8.46,2,False,False,False,False,1,0
481,11,0.0,1,1,1,0.0,40.0,40,2.0,5.0,2,False,False,False,False,0,0
482,0,0.0,1,1,1,0.0,31.0,31,1.0,22.75,1,False,False,False,False,0,0
483,12,0.0,1,1,1,0.0,35.0,35,1.0,5.93,7,False,False,False,False,0,0
484,0,0.0,1,1,0,0.0,2.0,2,2.0,37.5,1,False,False,False,False,0,0
486,0,0.0,1,3,1,10.0,20.0,25,1.0,45.0,23,False,False,False,False,0,0
487,6,0.0,1,1,0,0.0,6.0,6,1.0,5.0,0,False,False,False,False,0,1
488,8,0.0,1,3,1,21.0,22.0,22,1.0,20.0,9,False,False,False,False,0,0
489,6,1.0,1,3,1,7.0,46.0,46,1.0,10.5,29,False,False,False,False,0,0
490,6,0.0,1,3,1,0.0,35.0,35,1.0,28.0,5,False,False,False,False,1,0
491,6,0.0,1,3,0,0.0,27.0,27,1.0,100.0,15,False,False,False,False,0,0
492,5,0.0,1,1,1,0.0,26.0,26,1.0,126.25,1,False,False,False,False,0,0
493,0,1.0,1,4,1,0.0,23.0,23,1.0,115.24,12,False,False,False,False,0,0
494,0,0.0,1,1,0,0.0,1.0,1,1.0,10.0,0,False,False,False,False,0,0
495,8,0.0,1,1,1,13.0,6.0,6,1.0,5.0,1,False,False,False,False,0,0
496,8,0.0,1,1,1,20.0,3.0,3,4.0,0.0,57,False,False,False,False,0,0
497,8,1.0,1,3,1,12.0,449.0,449,2.0,50.985,13,False,False,False,False,0,0
498,11,1.0,1,4,1,0.0,342.0,342,2.0,86.33,220,False,False,False,False,0,0
499,0,0.0,1,1,0,0.0,1.0,1,1.0,60.0,0,False,False,False,False,0,0
500,0,999.0,1,3,1,0.0,999.0,16,1.0,5.0,19,True,False,False,False,0,1
501,0,999.0,1,3,1,0.0,999.0,17,1.0,5.0,4,True,False,False,False,0,1
502,8,1.0,0,4,1,0.0,12.0,12,1.0,39.0,2,False,False,False,False,1,0
504,0,0.0,1,4,1,0.0,16.0,17,2.0,6.59,43,False,False,False,False,1,0
505,4,0.0,0,3,1,0.0,8.0,10,2.0,22.5,4,False,False,False,False,0,0
506,6,0.0,1,1,1,0.0,26.0,26,3.0,5.93,28,False,False,False,False,1,0
507,5,0.0,0,4,1,0.0,55.0,55,2.0,6.1,3,False,False,False,False,0,0
508,11,1.0,1,3,1,0.0,108.0,141,17.0,15.0,519,False,False,False,False,1,0
510,11,0.0,1,1,0,0.0,37.0,37,1.0,25.0,10,False,False,False,False,0,0
511,5,0.0,1,3,1,0.0,52.0,52,2.0,20.0,71,False,False,False,False,0,0
512,5,0.0,1,3,1,8.0,4.0,4,1.0,20.0,2,False,False,False,False,1,0
513,0,0.0,1,3,0,0.0,40.0,40,3.0,10.35,14,False,False,False,False,1,0
514,11,0.0,1,3,0,0.0,123.0,123,4.0,37.5,3,False,False,False,False,0,0
515,0,0.0,1,3,0,0.0,17.0,17,1.0,8.41,23,False,False,False,False,1,0
516,6,0.0,1,3,1,13.0,29.0,29,1.0,10.0,150,False,False,False,False,1,0
518,11,1.0,1,3,1,0.0,47.0,82,7.0,9.0,224,False,False,False,False,0,0
519,11,1.0,1,3,0,0.0,90.0,95,10.0,601.27,130,False,False,False,False,0,0
520,0,1.0,1,4,1,0.0,43.0,43,4.0,3.26,52,False,False,False,False,1,0
521,11,0.0,1,4,1,0.0,109.0,109,1.0,36.81,14,False,False,False,False,0,0
522,11,1.0,1,1,1,0.0,28.0,28,3.0,550.0,31,False,False,False,False,0,0
523,8,1.0,1,3,1,62.0,23.0,23,2.0,24.055,28,False,False,False,False,0,0
524,8,1.0,0,3,1,0.0,54.0,59,3.0,268.34,19,False,False,False,False,0,0
525,8,1.0,1,3,1,0.0,40.0,54,1.0,13.19,29,False,False,False,False,1,0
526,11,1.0,1,1,1,0.0,150.0,167,4.0,2604.2,92,False,False,False,False,1,0
527,8,1.0,1,4,1,0.0,112.0,113,25.0,90.0,107,False,False,False,False,1,0
528,8,1.0,1,3,1,0.0,76.0,81,2.0,41.535,99,False,False,False,False,0,0
529,8,1.0,1,4,1,0.0,6.0,6,2.0,11.38,22,False,False,False,False,1,0
530,6,0.0,1,3,1,0.0,28.0,28,3.0,17.91,26,False,False,False,False,1,0
531,4,0.0,1,1,1,10.0,72.0,72,2.0,29.885,283,False,False,False,False,1,0
532,4,1.0,1,4,1,0.0,129.0,129,5.0,35.0,675,False,False,False,False,0,0
533,11,0.0,1,3,0,0.0,51.0,51,2.0,40.595,74,False,False,False,False,0,0
534,10,0.0,1,4,1,0.0,38.0,38,1.0,17.91,14,False,False,False,False,0,0
535,4,0.0,0,3,1,0.0,50.0,56,2.0,135.0,69,False,False,False,False,0,0
536,8,1.0,0,3,1,8.0,20.0,20,1.0,20.0,3,False,False,False,False,1,0
537,8,0.0,1,3,1,14.0,36.0,36,1.0,25.0,65,False,False,False,False,0,0
538,11,1.0,1,3,1,0.0,162.0,162,8.0,16.13,103,False,False,False,False,0,0
539,6,1.0,1,5,1,0.0,50.0,50,1.0,0.01,1,False,False,False,False,0,0
540,8,0.0,1,4,1,0.0,181.0,182,2.0,305.695,8,False,False,False,False,1,0
542,6,0.0,1,3,1,0.0,4.0,4,1.0,15.0,22,False,False,False,False,1,0
543,6,0.0,0,3,0,11.0,27.0,27,1.0,17.91,42,False,False,False,False,1,0
544,11,1.0,1,4,1,0.0,125.0,125,1.0,400.0,428,False,False,False,False,0,0
545,0,0.0,0,1,1,0.0,2.0,2,1.0,0.0,0,False,False,False,False,0,0
546,11,1.0,0,3,1,0.0,97.0,97,3.0,50.0,116,False,False,False,False,0,0
547,5,0.0,1,4,1,0.0,23.0,23,1.0,18.0,23,False,False,False,False,0,0
548,5,0.0,0,4,1,0.0,32.0,32,1.0,10.0,70,False,False,False,False,0,0
549,8,1.0,1,3,1,0.0,340.0,340,3.0,93.35,5,False,False,False,False,0,0
550,4,0.0,0,3,1,0.0,29.0,29,1.0,25.0,5,False,False,False,False,0,0
551,11,1.0,0,3,0,0.0,110.0,112,20.0,448.115,28,False,False,False,False,0,0
552,5,1.0,0,3,1,8.0,10.0,10,1.0,0.0,1,False,False,False,False,0,0
553,5,1.0,1,1,1,16.0,22.0,25,1.0,164.38,1,False,False,False,False,0,0
554,5,0.0,1,3,1,10.0,66.0,81,3.0,40.0,168,False,False,False,False,0,0
555,6,0.0,1,3,1,0.0,19.0,124,1.0,2.0,4,False,False,False,False,0,0
556,6,0.0,0,1,1,0.0,2.0,2,1.0,78.99,5,False,False,False,False,0,0
557,11,1.0,0,3,1,0.0,42.0,71,3.0,0.0,64,False,False,False,False,1,0
558,8,1.0,1,4,1,0.0,28.0,28,1.0,22.76,19,False,False,False,False,1,0
559,5,1.0,0,4,1,0.0,43.0,43,7.0,300.0,263,False,False,False,False,1,0
560,11,1.0,1,3,1,37.0,98.0,98,2.0,303.57,76,False,False,False,False,0,0
561,5,1.0,1,1,1,0.0,46.0,49,2.0,5.0,33,False,False,False,False,0,0
562,8,1.0,0,4,1,0.0,0.0,0,6.0,20.27,120,False,False,False,False,0,0
563,5,1.0,0,1,1,14.0,60.0,107,3.0,10.35,151,False,False,False,False,1,0
565,6,1.0,1,4,1,0.0,45.0,45,1.0,20.0,32,False,False,False,False,0,0
566,8,1.0,1,4,1,9.0,32.0,48,2.0,51.05,10,False,False,False,False,0,0
567,10,1.0,1,3,1,18.0,28.0,70,1.0,10.0,127,False,False,False,False,1,0
568,8,0.0,0,1,1,0.0,1.0,1,1.0,85.0,0,False,False,False,False,0,0
569,6,0.0,0,1,1,0.0,1.0,1,1.0,84.99,3,False,False,False,False,0,0
570,8,0.0,0,3,1,0.0,29.0,41,1.0,9.0,2,False,False,False,False,0,0
571,5,0.0,1,3,1,6.0,23.0,23,1.0,20.0,8,False,False,False,False,0,0
572,11,0.0,0,3,1,0.0,0.0,0,3.0,80.0,1,False,False,False,False,0,0
573,8,1.0,0,4,1,0.0,76.0,76,1.0,20.0,119,False,False,False,False,0,0
574,6,0.0,1,3,1,7.0,20.0,20,1.0,10.5,428,False,False,False,False,1,0
575,8,0.0,1,3,1,10.0,71.0,84,1.0,8.46,15,False,False,False,False,1,0
576,8,1.0,1,3,1,10.0,76.0,89,1.0,8.46,4,False,False,False,False,1,0
577,8,0.0,0,4,1,0.0,16.0,17,2.0,17.5,4,False,False,False,False,0,0
578,11,3.0,1,1,1,0.0,19.0,23,18.0,22.76,73,False,False,False,False,1,0
579,6,0.0,1,4,1,0.0,37.0,37,3.0,13.11,60,False,False,False,False,0,0
580,6,0.0,1,3,0,15.0,10.0,11,1.0,20.0,162,False,False,False,False,0,0
582,12,0.0,1,3,1,0.0,7.0,7,1.0,16.0,50,False,False,False,False,0,0
583,6,0.0,0,1,1,0.0,38.0,38,1.0,7.0,3,False,False,False,False,0,0
584,8,0.0,1,1,1,0.0,147.0,147,1.0,69.88,32,False,False,False,False,0,0
585,0,1.0,1,4,0,0.0,50.0,50,2.0,27.5,37,False,False,False,False,0,0
586,8,0.0,1,4,1,0.0,74.0,77,1.0,99.0,41,False,False,False,False,0,0
587,5,1.0,1,3,0,18.0,29.0,34,2.0,13.26,101,False,False,False,False,1,0
588,8,1.0,0,3,1,0.0,56.0,56,3.0,93.51,12,False,False,False,False,0,0
589,11,0.0,1,1,1,46.0,76.0,76,1.0,11.3,346,False,False,False,False,0,0
590,12,0.0,1,4,1,14.0,35.0,35,1.0,20.0,48,False,False,False,False,0,0
591,6,1.0,1,3,1,9.0,29.0,31,1.0,85.0,71,False,False,False,False,0,0
592,11,0.0,1,3,1,13.0,26.0,26,3.0,50.0,267,False,False,False,False,0,0
593,4,0.0,1,1,1,0.0,4.0,4,1.0,10.0,12,False,False,False,False,0,0
594,8,1.0,1,3,1,16.0,42.0,42,1.0,50.0,8,False,False,False,False,0,0
595,6,0.0,1,1,1,0.0,8.0,8,2.0,12.5,15,False,False,False,False,0,0
596,6,1.0,1,3,1,20.0,34.0,34,1.0,13.18,12,False,False,False,False,1,0
597,8,1.0,1,3,1,20.0,49.0,49,1.0,13.18,3,False,False,False,False,1,0
598,0,0.0,0,1,1,0.0,1.0,1,1.0,0.0,0,False,False,False,False,0,0
599,6,0.0,1,1,0,0.0,3.0,3,1.0,0.0,1,False,False,False,False,0,0
600,8,1.0,0,4,0,11.0,49.0,70,4.0,8.74,230,False,False,False,False,0,0
601,5,1.0,1,3,1,14.0,103.0,103,6.0,13.26,126,False,False,False,False,0,0
602,4,0.0,1,1,1,0.0,5.0,5,1.0,65.78,0,False,False,False,False,0,0
603,6,0.0,0,1,0,0.0,0.0,0,1.0,100.0,5,False,False,False,False,0,0
604,8,0.0,1,1,1,0.0,14.0,16,2.0,75.0,15,False,False,False,False,0,0
605,6,0.0,1,3,1,0.0,27.0,27,1.0,8.0,21,False,False,False,False,1,0
607,8,1.0,1,4,1,9.0,49.0,49,2.0,464.93,14,False,False,False,False,0,0
608,0,0.0,0,1,1,0.0,1.0,1,1.0,0.0,0,False,False,False,False,0,0
609,4,1.0,0,4,1,0.0,14.0,22,1.0,10.0,7,False,False,False,False,1,0
610,0,0.0,0,1,1,999.0,1.0,1,1.0,0.0,0,False,True,False,False,0,0
611,6,1.0,1,4,1,0.0,19.0,21,3.0,37.5,165,False,False,False,False,0,0
612,8,0.0,1,1,1,0.0,97.0,97,3.0,0.0,19,False,False,False,False,0,0
613,0,0.0,1,4,1,0.0,23.0,23,1.0,0.0,3,False,False,False,False,0,0
614,8,3.0,1,4,1,18.0,50.0,53,4.0,28.25,14,False,False,False,False,0,0
615,0,1.0,1,3,1,0.0,28.0,28,1.0,22.85,12,False,False,False,False,0,0
617,5,0.0,1,1,1,0.0,43.0,43,4.0,37.5,41,False,False,False,False,0,0
618,12,1.0,1,3,1,15.0,2.0,2,1.0,3.73,112,False,False,False,False,1,0
619,8,1.0,1,3,1,0.0,64.0,64,4.0,1.865,20,False,False,False,False,1,0
620,0,1.0,1,3,1,0.0,42.0,42,1.0,8.0,30,False,False,False,False,1,0
621,11,0.0,1,1,1,0.0,2.0,2,2.0,325.0,8,False,False,False,False,0,0
622,11,1.0,1,3,1,0.0,67.0,67,2.0,169.0,15,False,False,False,False,0,0
623,0,0.0,1,1,1,0.0,6.0,6,7.0,50.0,5,False,False,False,False,0,0
624,0,1.0,1,3,1,0.0,97.0,97,1.0,122.51,14,False,False,False,False,1,0
625,6,1.0,0,3,1,15.0,39.0,39,2.0,22.5,8,False,False,False,False,0,0
626,5,1.0,1,3,0,12.0,59.0,59,2.0,134.165,5,False,False,False,False,1,0
627,4,0.0,1,3,0,0.0,0.0,1,4.0,800.0,15,False,False,False,False,0,1
628,8,1.0,1,4,0,0.0,37.0,37,2.0,186.5,4,False,False,False,False,0,0
629,10,0.0,1,3,0,19.0,120.0,129,2.0,6.095,3,False,False,False,False,1,0
630,11,1.0,1,3,1,0.0,68.0,127,8.0,42.99,225,False,False,False,False,0,0
